Count,Timestamp_s,Raw_Accel_X,Raw_Accel_Y,Raw_Omega_Z_degs,IMU_Yaw_deg,GPS_Lon,GPS_Lat,GPS_GroundSpeed_kmh,GPS_Satellites,GPS_HDOP
5658,47.7852,-0.05742,0.19141,10.00977,-66.94,120.1595299,22.3761829,4.259,22,2.9
5659,47.791,-0.12441,0.0957,10.55908,-67.05,120.1595299,22.3761829,4.259,22,2.9
5660,47.7969,-0.17227,0.11006,10.92529,-67.05,120.1595299,22.3761829,4.259,22,2.9
5661,47.8129,-0.39717,0.14834,7.69043,-67.225,120.1595299,22.3761829,4.259,22,2.9
5662,47.8187,-0.39238,0.24404,5.37109,-67.225,120.1595299,22.3761829,4.259,22,2.9
5663,47.8245,-0.28711,0.28711,0.61035,-67.258,120.1595299,22.3761829,4.259,22,2.9
5664,47.8304,-0.27275,0.2584,-1.70898,-67.242,120.1595299,22.3761829,4.259,22,2.9
5665,47.8463,0.07178,0.32539,-7.32422,-67.176,120.1595299,22.3761829,4.259,22,2.9
5666,47.8595,0.11484,0.33018,-8.48389,-67.006,120.1595275,22.3761829,4.185,22,2.9
5667,47.8653,0.22969,0.30146,-8.11768,-67.006,120.1595275,22.3761829,4.185,22,2.9
5668,47.8711,0.15791,0.26318,-7.62939,-66.929,120.1595275,22.3761829,4.185,22,2.9
5669,47.8769,0.20098,0.23447,-6.04248,-66.929,120.1595275,22.3761829,4.185,22,2.9
5670,47.8927,-0.01914,0.19619,-3.66211,-66.841,120.1595275,22.3761829,4.185,22,2.9
5671,47.8985,-0.02393,0.18184,-3.41797,-66.841,120.1595275,22.3761829,4.185,22,2.9
5672,47.9043,-0.20098,0.22012,-4.5166,-66.802,120.1595275,22.3761829,4.185,22,2.9
5673,47.9101,-0.39238,0.24883,-5.43213,-66.747,120.1595275,22.3761829,4.185,22,2.9
5674,47.926,-0.58857,0.20576,-9.21631,-66.665,120.1595275,22.3761829,4.185,22,2.9
5675,47.9318,-0.66992,0.2584,-10.37598,-66.561,120.1595275,22.3761829,4.185,22,2.9
5676,47.9375,-0.69385,0.24883,-11.65771,-66.561,120.1595275,22.3761829,4.185,22,2.9
5677,47.9433,-0.7417,0.36367,-12.81738,-66.434,120.1595275,22.3761829,4.185,22,2.9
5678,47.9592,-0.63643,0.36367,-15.38086,-66.127,120.1595275,22.3761829,4.185,22,2.9
5679,47.965,-0.63643,0.24404,-14.70947,-66.127,120.1595275,22.3761829,4.185,22,2.9
5680,47.9708,-0.45459,0.27754,-13.5498,-65.989,120.1595275,22.3761829,4.185,22,2.9
5681,47.9766,-0.28232,0.16748,-12.20703,-65.989,120.1595275,22.3761829,4.185,22,2.9
5682,47.9925,0.37803,0.01914,-9.82666,-65.781,120.1595275,22.3761829,4.185,22,2.9
5683,47.9983,0.34453,-0.09092,-9.39941,-65.781,120.1595275,22.3761829,4.185,22,2.9
5684,48.0041,0.12441,-0.24404,-7.87354,-65.693,120.1595275,22.3761829,4.185,22,2.9
5685,48.0098,-0.07656,-0.31104,-6.7749,-65.627,120.1595275,22.3761829,4.185,22,2.9
5686,48.0258,-1.05752,-0.13877,-6.40869,-65.572,120.1595275,22.3761829,4.185,22,2.9
5687,48.0316,-1.24893,-0.0335,-8.72803,-65.484,120.1595275,22.3761829,4.185,22,2.9
5688,48.0373,-1.60303,0.19141,-12.08496,-65.484,120.1595275,22.3761829,4.185,22,2.9
5689,48.0431,-1.68438,0.19619,-15.99121,-65.325,120.1595275,22.3761829,4.185,22,2.9
5690,48.059,-1.09102,0.07178,-27.40479,-64.814,120.1595275,22.3761829,4.185,22,2.9
5691,48.0724,-0.40674,-0.0335,-25.63477,-64.561,120.1595275,22.3761829,4.185,22,2.9
5692,48.078,0,-0.04785,-21.1792,-64.561,120.1595275,22.3761829,4.185,22,2.9
5693,48.0837,0.50723,-0.07656,-13.73291,-64.369,120.1595275,22.3761829,4.185,22,2.9
5694,48.0894,0.68428,-0.18662,-8.66699,-64.286,120.1595275,22.3761829,4.185,22,2.9
5695,48.1053,0.8374,-0.19619,7.08008,-64.303,120.1595275,22.3761829,4.185,22,2.9
5696,48.1111,0.64121,-0.19619,11.77979,-64.424,120.1595275,22.3761829,4.185,22,2.9
5697,48.117,0.55029,-0.15791,15.25879,-64.424,120.1595275,22.3761829,4.185,22,2.9
5698,48.1229,0.37803,-0.28232,17.63916,-64.6,120.1595275,22.3761829,4.185,22,2.9
5699,48.1389,-0.05264,-0.96182,18.18848,-64.973,120.1595275,22.3761829,4.185,22,2.9
5700,48.1448,-0.11484,-1.0623,17.02881,-64.973,120.1595275,22.3761829,4.185,22,2.9
5701,48.1504,-0.40195,-1.05273,15.31982,-65.127,120.1595275,22.3761829,4.185,22,2.9
5702,48.1562,-0.4833,-1.04316,13.18359,-65.127,120.1595275,22.3761829,4.185,22,2.9
5703,48.1722,-0.89482,-1.0001,4.57764,-65.281,120.1595275,22.3761829,4.185,22,2.9
5704,48.178,-0.88525,-0.88047,-1.2207,-65.264,120.1595275,22.3761829,4.185,22,2.9
5705,48.1838,-0.78477,-0.82783,-3.72314,-65.264,120.1595275,22.3761829,4.185,22,2.9
5706,48.1896,-0.76084,-0.63643,-5.43213,-65.215,120.1595275,22.3761829,4.185,22,2.9
5707,48.2055,-0.28232,-0.46416,-6.40869,-65.143,120.1595275,22.3761829,4.185,22,2.9
5708,48.2113,-0.07656,-0.33975,-5.24902,-65.094,120.1595275,22.3761829,4.185,22,2.9
5709,48.2171,0.13877,-0.41631,-3.54004,-65.094,120.1595275,22.3761829,4.185,22,2.9
5710,48.2228,0.49766,-0.40195,0.67139,-65.078,120.1595275,22.3761829,4.185,22,2.9
5711,48.2388,0.57422,-0.18662,7.01904,-65.182,120.1595275,22.3761829,4.185,22,2.9
5712,48.2446,0.52637,-0.13877,8.30078,-65.182,120.1595275,22.3761829,4.185,22,2.9
5713,48.2505,0.56465,0,9.21631,-65.275,120.1595275,22.3761829,4.185,22,2.9
5714,48.2562,0.47852,-0.02871,9.21631,-65.275,120.1595275,22.3761829,4.185,22,2.9
5715,48.2721,0.42109,-0.17705,7.20215,-65.435,120.1595275,22.3761829,4.185,22,2.9
5716,48.2855,0.29189,-0.46416,4.39453,-65.49,120.1595262,22.3761827,4.315,22,2.9
5717,48.292,0.39238,-0.579,2.56348,-65.517,120.1595262,22.3761827,4.315,22,2.9
5718,48.2978,0.35889,-0.646,2.01416,-65.517,120.1595262,22.3761827,4.315,22,2.9
5719,48.3036,0.37324,-0.73691,0.79346,-65.528,120.1595262,22.3761827,4.315,22,2.9
5720,48.3196,0.48809,-0.79912,1.09863,-65.544,120.1595262,22.3761827,4.315,22,2.9
5721,48.3254,0.40195,-0.74648,1.70898,-65.544,120.1595262,22.3761827,4.315,22,2.9
5722,48.3312,0.40674,-0.7417,2.2583,-65.566,120.1595262,22.3761827,4.315,22,2.9
5723,48.3371,0.33496,-0.69863,2.86865,-65.566,120.1595262,22.3761827,4.315,22,2.9
5724,48.3531,0.15791,-0.49287,2.2583,-65.627,120.1595262,22.3761827,4.315,22,2.9
5725,48.3589,0.15791,-0.5168,1.52588,-65.643,120.1595262,22.3761827,4.315,22,2.9
5726,48.3647,0.09092,-0.47373,0.54932,-65.643,120.1595262,22.3761827,4.315,22,2.9
5727,48.3705,0.05742,-0.45459,-0.85449,-65.632,120.1595262,22.3761827,4.315,22,2.9
5728,48.3864,-0.04307,-0.27754,-5.37109,-65.594,120.1595262,22.3761827,4.315,22,2.9
5729,48.3922,-0.05264,-0.2249,-8.66699,-65.522,120.1595262,22.3761827,4.315,22,2.9
5730,48.398,-0.11484,-0.22012,-10.49805,-65.418,120.1595262,22.3761827,4.315,22,2.9
5731,48.4038,0.07656,-0.1627,-11.77979,-65.418,120.1595262,22.3761827,4.315,22,2.9
5732,48.4197,0.17705,-0.11484,-11.77979,-65.171,120.1595262,22.3761827,4.315,22,2.9
5733,48.4255,0.32539,-0.07178,-10.25391,-65.171,120.1595262,22.3761827,4.315,22,2.9
5734,48.4313,0.27754,-0.07656,-8.23975,-65.089,120.1595262,22.3761827,4.315,22,2.9
5735,48.4371,0.38281,-0.01914,-3.17383,-65.056,120.1595262,22.3761827,4.315,22,2.9
5736,48.453,0.39238,0.02393,4.02832,-65.078,120.1595262,22.3761827,4.315,22,2.9
5737,48.4588,0.27275,0.06221,6.22559,-65.138,120.1595262,22.3761827,4.315,22,2.9
5738,48.4647,0.21533,-0.04307,7.75146,-65.138,120.1595262,22.3761827,4.315,22,2.9
5739,48.4705,0.10049,-0.01914,9.09424,-65.231,120.1595262,22.3761827,4.315,22,2.9
5740,48.4865,-0.11963,-0.13877,9.8877,-65.33,120.1595262,22.3761827,4.315,22,2.9
5741,48.4998,0.10527,-0.27275,6.89697,-65.495,120.1595237,22.3761826,4.537,22,2.8
5742,48.5056,0.28232,-0.44023,4.88281,-65.495,120.1595237,22.3761826,4.537,22,2.8
5743,48.5114,0.50723,-0.63164,0.73242,-65.522,120.1595237,22.3761826,4.537,22,2.8
5744,48.5173,0.57422,-0.58857,-0.79346,-65.511,120.1595237,22.3761826,4.537,22,2.8
5745,48.5332,0.2249,-0.59336,-1.89209,-65.49,120.1595237,22.3761826,4.537,22,2.8
5746,48.539,0.0957,-0.46895,-0.73242,-65.484,120.1595237,22.3761826,4.537,22,2.8
5747,48.5448,-0.14355,-0.43545,0.36621,-65.484,120.1595237,22.3761826,4.537,22,2.8
5748,48.5506,-0.26797,-0.37324,2.0752,-65.506,120.1595237,22.3761826,4.537,22,2.8
5749,48.5667,-0.95225,-0.31104,8.72803,-65.649,120.1595237,22.3761826,4.537,22,2.8
5750,48.5727,-1.06709,-0.33018,9.76562,-65.649,120.1595237,22.3761826,4.537,22,2.8
5751,48.5787,-0.92354,-0.30146,10.31494,-65.753,120.1595237,22.3761826,4.537,22,2.8
5752,48.5847,-0.93311,-0.26797,10.55908,-65.753,120.1595237,22.3761826,4.537,22,2.8
5753,48.6008,-0.53115,0.00957,8.42285,-65.94,120.1595237,22.3761826,4.537,22,2.8
5754,48.6063,-0.30146,0.11484,6.40869,-66,120.1595237,22.3761826,4.537,22,2.8
5755,48.6121,-0.19141,0.19141,5.85938,-66,120.1595237,22.3761826,4.537,22,2.8
5756,48.618,0.00479,0.16748,5.12695,-66.055,120.1595237,22.3761826,4.537,22,2.8
5757,48.634,0.0957,0.21055,3.54004,-66.094,120.1595237,22.3761826,4.537,22,2.8
5758,48.6398,0.17705,0.11484,3.23486,-66.121,120.1595237,22.3761826,4.537,22,2.8
5759,48.6457,0.14834,0.18184,2.99072,-66.121,120.1595237,22.3761826,4.537,22,2.8
5760,48.6515,0.15313,0.06699,2.38037,-66.149,120.1595237,22.3761826,4.537,22,2.8
5761,48.6677,-0.01436,-0.10049,3.2959,-66.204,120.1595237,22.3761826,4.537,22,2.8
5762,48.6736,-0.06221,-0.11963,4.27246,-66.204,120.1595237,22.3761826,4.537,22,2.8
5763,48.6795,-0.12441,-0.13398,5.24902,-66.253,120.1595237,22.3761826,4.537,22,2.8
5764,48.6854,-0.13877,-0.07178,6.10352,-66.253,120.1595237,22.3761826,4.537,22,2.8
5765,48.7015,-0.26797,0.19619,6.83594,-66.39,120.1595237,22.3761826,4.537,22,2.8
5766,48.7148,-0.25361,0.39717,5.61523,-66.456,120.1595223,22.3761826,3.889,22,2.8
5767,48.7207,-0.21533,0.47373,3.96729,-66.506,120.1595223,22.3761826,3.889,22,2.8
5768,48.7267,-0.27754,0.43066,2.99072,-66.533,120.1595223,22.3761826,3.889,22,2.8
5769,48.7322,-0.1627,0.45459,1.95312,-66.533,120.1595223,22.3761826,3.889,22,2.8
5770,48.7483,-0.1292,0.49287,-1.09863,-66.528,120.1595223,22.3761826,3.889,22,2.8
5771,48.7541,0.00479,0.47852,-1.95312,-66.528,120.1595223,22.3761826,3.889,22,2.8
5772,48.7599,-0.03828,0.50244,-2.74658,-66.5,120.1595223,22.3761826,3.889,22,2.8
5773,48.7657,0.1292,0.45459,-2.68555,-66.473,120.1595223,22.3761826,3.889,22,2.8
5774,48.7817,0.34453,0.40674,-0.24414,-66.456,120.1595223,22.3761826,3.889,22,2.8
5775,48.7874,0.24883,0.47852,1.2207,-66.473,120.1595223,22.3761826,3.889,22,2.8
5776,48.7932,0.31104,0.42109,2.62451,-66.473,120.1595223,22.3761826,3.889,22,2.8
5777,48.799,0.20098,0.4833,3.96729,-66.511,120.1595223,22.3761826,3.889,22,2.8
5778,48.815,0.10049,0.44502,6.7749,-66.638,120.1595223,22.3761826,3.889,22,2.8
5779,48.8208,0.09092,0.38281,6.34766,-66.638,120.1595223,22.3761826,3.889,22,2.8
5780,48.8265,0.03828,0.42588,5.79834,-66.698,120.1595223,22.3761826,3.889,22,2.8
5781,48.8323,-0.01436,0.36846,4.76074,-66.698,120.1595223,22.3761826,3.889,22,2.8
5782,48.8483,0.05264,0.3876,0.85449,-66.742,120.1595223,22.3761826,3.889,22,2.8
5783,48.8541,0.02393,0.30146,-0.73242,-66.742,120.1595223,22.3761826,3.889,22,2.8
5784,48.8599,0.11484,0.25361,-2.80762,-66.725,120.1595223,22.3761826,3.889,22,2.8
5785,48.8657,0.11484,0.25361,-2.80762,-66.725,120.1595223,22.3761826,3.889,22,2.8
5786,48.8816,0.10527,0.33018,-6.40869,-66.632,120.1595223,22.3761826,3.889,22,2.8
5787,48.8874,0.14355,0.3876,-6.83594,-66.566,120.1595223,22.3761826,3.889,22,2.8
5788,48.8931,0.0335,0.29189,-7.32422,-66.566,120.1595223,22.3761826,3.889,22,2.8
5789,48.8989,0.18662,0.3541,-7.62939,-66.489,120.1595223,22.3761826,3.889,22,2.8
5790,48.9148,0.06699,0.28711,-7.75146,-66.33,120.1595223,22.3761826,3.889,22,2.8
5791,48.928,-0.00479,0.38281,-8.11768,-66.248,120.1595211,22.3761829,4.463,22,2.8
5792,48.9338,-0.18184,0.42588,-8.97217,-66.248,120.1595211,22.3761829,4.463,22,2.8
5793,48.9395,-0.32539,0.49766,-11.1084,-66.149,120.1595211,22.3761829,4.463,22,2.8
5794,48.9453,-0.28232,0.5168,-12.3291,-66.028,120.1595211,22.3761829,4.463,22,2.8
5795,48.9613,-0.62207,0.65557,-15.13672,-65.88,120.1595211,22.3761829,4.463,22,2.8
5796,48.9671,-0.4833,0.68428,-15.68604,-65.726,120.1595211,22.3761829,4.463,22,2.8
5797,48.9728,-0.66514,0.71777,-16.05225,-65.726,120.1595211,22.3761829,4.463,22,2.8
5798,48.9786,-0.51201,0.7417,-16.29639,-65.561,120.1595211,22.3761829,4.463,22,2.8
5799,48.9945,-0.29668,0.70342,-14.4043,-65.259,120.1595211,22.3761829,4.463,22,2.8
5800,49.0003,-0.21533,0.66514,-13.73291,-65.259,120.1595211,22.3761829,4.463,22,2.8
5801,49.0061,0.04307,0.53594,-13.12256,-65.127,120.1595211,22.3761829,4.463,22,2.8
5802,49.0118,0.06699,0.49287,-12.81738,-65.127,120.1595211,22.3761829,4.463,22,2.8
5803,49.0277,-0.11963,0.33975,-12.3291,-64.88,120.1595211,22.3761829,4.463,22,2.8
5804,49.0335,-0.49287,0.47373,-11.77979,-64.88,120.1595211,22.3761829,4.463,22,2.8
5805,49.0393,-1.26807,0.65557,-10.98633,-64.764,120.1595211,22.3761829,4.463,22,2.8
5806,49.0451,-1.49775,0.579,-11.47461,-64.649,120.1595211,22.3761829,4.463,22,2.8
5807,49.061,-1.62695,0.63643,-15.625,-64.512,120.1595211,22.3761829,4.463,22,2.8
5808,49.0668,-1.40684,0.43545,-17.39502,-64.336,120.1595211,22.3761829,4.463,22,2.8
5809,49.0725,-1.15322,0.40674,-18.49365,-64.336,120.1595211,22.3761829,4.463,22,2.8
5810,49.0783,-0.87568,0.20098,-18.79883,-64.149,120.1595211,22.3761829,4.463,22,2.8
5811,49.0945,0.18184,0.10049,-7.75146,-63.929,120.1595211,22.3761829,4.463,22,2.8
5812,49.1003,0.47373,0.11006,-3.17383,-63.929,120.1595211,22.3761829,4.463,22,2.8
5813,49.1061,0.579,0.05742,0.30518,-63.935,120.1595211,22.3761829,4.463,22,2.8
5814,49.1119,0.78955,0.06699,4.57764,-63.935,120.1595211,22.3761829,4.463,22,2.8
5815,49.1278,0.68906,-0.14834,15.86914,-64.177,120.1595211,22.3761829,4.463,22,2.8
5816,49.1411,0.49766,-0.33975,20.87402,-64.385,120.1595196,22.376183,4.5,22,2.8
5817,49.147,0.19619,-0.43545,20.50781,-64.589,120.1595196,22.376183,4.5,22,2.8
5818,49.1528,0.07656,-0.46895,19.59229,-64.589,120.1595196,22.376183,4.5,22,2.8
5819,49.1587,-0.38281,-0.59336,16.8457,-64.775,120.1595196,22.376183,4.5,22,2.8
5820,49.1746,-0.81348,-0.646,11.41357,-65.039,120.1595196,22.376183,4.5,22,2.8
5821,49.1805,-0.77041,-0.65078,9.70459,-65.039,120.1595196,22.376183,4.5,22,2.8
5822,49.1864,-0.98574,-0.66992,8.11768,-65.121,120.1595196,22.376183,4.5,22,2.8
5823,49.1922,-0.89961,-0.60293,7.01904,-65.121,120.1595196,22.376183,4.5,22,2.8
5824,49.2083,-0.58857,-0.38281,4.39453,-65.231,120.1595196,22.376183,4.5,22,2.8
5825,49.2142,-0.56943,-0.32061,4.3335,-65.275,120.1595196,22.376183,4.5,22,2.8
5826,49.22,-0.31104,-0.31104,4.76074,-65.275,120.1595196,22.376183,4.5,22,2.8
5827,49.2258,-0.20098,-0.25361,5.67627,-65.33,120.1595196,22.376183,4.5,22,2.8
5828,49.2417,0.23447,-0.08613,9.33838,-65.413,120.1595196,22.376183,4.5,22,2.8
5829,49.2476,0.29189,-0.04307,10.43701,-65.517,120.1595196,22.376183,4.5,22,2.8
5830,49.2534,0.21055,0.0957,12.20703,-65.638,120.1595196,22.376183,4.5,22,2.8
5831,49.2592,0.22012,0.01436,12.57324,-65.638,120.1595196,22.376183,4.5,22,2.8
5832,49.2751,0.11963,0.05264,11.04736,-65.874,120.1595196,22.376183,4.5,22,2.8
5833,49.2809,0.15791,-0.07178,9.82666,-65.874,120.1595196,22.376183,4.5,22,2.8
5834,49.2867,0.04785,-0.04785,8.8501,-65.962,120.1595196,22.376183,4.5,22,2.8
5835,49.2926,0.0957,-0.15791,7.99561,-65.962,120.1595196,22.376183,4.5,22,2.8
5836,49.3085,0.36846,-0.32061,6.89697,-66.105,120.1595196,22.376183,4.5,22,2.8
5837,49.3143,0.39238,-0.27275,7.56836,-66.182,120.1595196,22.376183,4.5,22,2.8
5838,49.3201,0.49766,-0.39717,8.72803,-66.182,120.1595196,22.376183,4.5,22,2.8
5839,49.3259,0.53115,-0.36846,9.70459,-66.281,120.1595196,22.376183,4.5,22,2.8
5840,49.3419,0.50723,-0.5168,12.63428,-66.396,120.1595196,22.376183,4.5,22,2.8
5841,49.3552,0.36367,-0.52158,13.85498,-66.671,120.1595183,22.3761832,4.407,22,2.8
5842,49.361,0.2584,-0.61729,13.24463,-66.671,120.1595183,22.3761832,4.407,22,2.8
5843,49.3669,0.2584,-0.58857,12.146,-66.791,120.1595183,22.3761832,4.407,22,2.8
5844,49.3727,0.06221,-0.58857,8.8501,-66.879,120.1595183,22.3761832,4.407,22,2.8
5845,49.3885,0.0335,-0.5168,2.44141,-66.929,120.1595183,22.3761832,4.407,22,2.8
5846,49.3943,0.1292,-0.40195,0.85449,-66.934,120.1595183,22.3761832,4.407,22,2.8
5847,49.4002,0.10527,-0.42109,-0.36621,-66.934,120.1595183,22.3761832,4.407,22,2.8
5848,49.4059,0.19619,-0.33496,-1.09863,-66.923,120.1595183,22.3761832,4.407,22,2.8
5849,49.4218,0.35889,-0.45938,0.42725,-66.923,120.1595183,22.3761832,4.407,22,2.8
5850,49.4276,0.40674,-0.42109,2.0752,-66.934,120.1595183,22.3761832,4.407,22,2.8
5851,49.4335,0.43545,-0.39238,2.86865,-66.962,120.1595183,22.3761832,4.407,22,2.8
5852,49.4393,0.27754,-0.36846,3.66211,-66.962,120.1595183,22.3761832,4.407,22,2.8
5853,49.4552,0.12441,-0.29668,5.7373,-67.066,120.1595183,22.3761832,4.407,22,2.8
5854,49.4611,-0.06221,-0.26797,5.61523,-67.066,120.1595183,22.3761832,4.407,22,2.8
5855,49.467,0.02393,-0.25361,5.24902,-67.121,120.1595183,22.3761832,4.407,22,2.8
5856,49.4728,-0.11963,-0.18184,4.3335,-67.165,120.1595183,22.3761832,4.407,22,2.8
5857,49.4888,-0.17705,-0.22969,6.10352,-67.214,120.1595183,22.3761832,4.407,22,2.8
5858,49.4947,-0.02871,-0.38281,7.08008,-67.286,120.1595183,22.3761832,4.407,22,2.8
5859,49.5005,-0.0335,-0.39238,8.72803,-67.286,120.1595183,22.3761832,4.407,22,2.8
5860,49.5063,0.13398,-0.5168,10.00977,-67.385,120.1595183,22.3761832,4.407,22,2.8
5861,49.5222,0.47852,-0.62686,12.20703,-67.505,120.1595183,22.3761832,4.407,22,2.8
5862,49.528,0.52158,-0.69385,11.04736,-67.615,120.1595183,22.3761832,4.407,22,2.8
5863,49.5338,0.3876,-0.60293,6.5918,-67.681,120.1595183,22.3761832,4.407,22,2.8
5864,49.5396,0.2249,-0.49766,3.60107,-67.681,120.1595183,22.3761832,4.407,22,2.8
5865,49.5556,-0.55508,-0.44023,-2.01416,-67.67,120.1595183,22.3761832,4.407,22,2.8
5866,49.5689,-1.00967,-0.32539,-1.34277,-67.648,120.1595171,22.3761835,4.352,22,2.8
5867,49.5746,-1.18672,-0.35889,-0.12207,-67.643,120.1595171,22.3761835,4.352,22,2.8
5868,49.5804,-1.08145,-0.21055,1.64795,-67.643,120.1595171,22.3761835,4.352,22,2.8
5869,49.5863,-1.10059,-0.23926,3.11279,-67.676,120.1595171,22.3761835,4.352,22,2.8
5870,49.6024,-0.88525,0.11963,8.05664,-67.819,120.1595171,22.3761835,4.352,22,2.8
5871,49.6082,-0.75605,0.33496,8.72803,-67.819,120.1595171,22.3761835,4.352,22,2.8
5872,49.614,-0.7417,0.45938,9.15527,-67.906,120.1595171,22.3761835,4.352,22,2.8
5873,49.6199,-0.579,0.62207,9.27734,-67.906,120.1595171,22.3761835,4.352,22,2.8
5874,49.6358,-0.49766,0.77041,8.23975,-68.082,120.1595171,22.3761835,4.352,22,2.8
5875,49.6416,-0.53594,0.88047,7.14111,-68.154,120.1595171,22.3761835,4.352,22,2.8
5876,49.6474,-0.43545,0.82305,6.53076,-68.154,120.1595171,22.3761835,4.352,22,2.8
5877,49.6533,-0.51201,0.7082,5.92041,-68.214,120.1595171,22.3761835,4.352,22,2.8
5878,49.6693,-0.28232,0.44502,4.76074,-68.264,120.1595171,22.3761835,4.352,22,2.8
5879,49.6752,-0.40195,0.41152,4.82178,-68.313,120.1595171,22.3761835,4.352,22,2.8
5880,49.681,-0.33975,0.34453,5.37109,-68.313,120.1595171,22.3761835,4.352,22,2.8
5881,49.6869,-0.41152,0.34932,6.53076,-68.368,120.1595171,22.3761835,4.352,22,2.8
5882,49.7029,-0.62686,0.30625,8.54492,-68.522,120.1595171,22.3761835,4.352,22,2.8
5883,49.7087,-0.54072,0.24404,8.97217,-68.522,120.1595171,22.3761835,4.352,22,2.8
5884,49.7146,-0.63643,0.29668,9.21631,-68.615,120.1595171,22.3761835,4.352,22,2.8
5885,49.7204,-0.58379,0.23447,8.91113,-68.615,120.1595171,22.3761835,4.352,22,2.8
5886,49.7364,-0.53594,0.2584,5.49316,-68.769,120.1595171,22.3761835,4.352,22,2.8
5887,49.7423,-0.53594,0.2584,5.49316,-68.769,120.1595171,22.3761835,4.352,22,2.8
5888,49.7481,-0.3876,0.26797,2.19727,-68.802,120.1595171,22.3761835,4.352,22,2.8
5889,49.7539,-0.29189,0.33496,0.85449,-68.813,120.1595171,22.3761835,4.352,22,2.8
5890,49.7698,0.04307,0.34453,-1.70898,-68.802,120.1595171,22.3761835,4.352,22,2.8
5891,49.7829,0.15313,0.50723,-0.79346,-68.774,120.1595157,22.3761836,4.241,22,2.8
5892,49.7887,0.11006,0.48809,0.06104,-68.774,120.1595157,22.3761836,4.241,22,2.8
5893,49.7945,0.11006,0.54072,1.40381,-68.785,120.1595157,22.3761836,4.241,22,2.8
5894,49.8003,-0.01914,0.49287,2.74658,-68.785,120.1595157,22.3761836,4.241,22,2.8
5895,49.8164,-0.2249,0.44023,5.67627,-68.89,120.1595157,22.3761836,4.241,22,2.8
5896,49.8222,-0.17705,0.40674,5.5542,-68.945,120.1595157,22.3761836,4.241,22,2.8
5897,49.8281,-0.34453,0.39717,4.76074,-68.945,120.1595157,22.3761836,4.241,22,2.8
5898,49.8339,-0.24404,0.37803,3.96729,-68.983,120.1595157,22.3761836,4.241,22,2.8
5899,49.8499,-0.36367,0.30625,0,-69,120.1595157,22.3761836,4.241,22,2.8
5900,49.8556,-0.2584,0.24883,-2.50244,-68.983,120.1595157,22.3761836,4.241,22,2.8
5901,49.8614,-0.11006,0.2249,-3.66211,-68.95,120.1595157,22.3761836,4.241,22,2.8
5902,49.8672,-0.17705,0.26318,-4.3335,-68.95,120.1595157,22.3761836,4.241,22,2.8
5903,49.8831,0.06221,0.26797,-4.3335,-68.857,120.1595157,22.3761836,4.241,22,2.8
5904,49.8888,0.03828,0.28711,-3.96729,-68.857,120.1595157,22.3761836,4.241,22,2.8
5905,49.8946,0.08613,0.23926,-3.41797,-68.824,120.1595157,22.3761836,4.241,22,2.8
5906,49.9004,0.09092,0.22012,-2.2583,-68.802,120.1595157,22.3761836,4.241,22,2.8
5907,49.9162,0.00957,0.31582,-2.50244,-68.78,120.1595157,22.3761836,4.241,22,2.8
5908,49.922,-0.00479,0.26318,-3.41797,-68.741,120.1595157,22.3761836,4.241,22,2.8
5909,49.9278,-0.20576,0.30146,-4.57764,-68.741,120.1595157,22.3761836,4.241,22,2.8
5910,49.9336,-0.21533,0.29668,-5.24902,-68.692,120.1595157,22.3761836,4.241,22,2.8
5911,49.9495,-0.45938,0.32539,-9.82666,-68.61,120.1595157,22.3761836,4.241,22,2.8
5912,49.9553,-0.59814,0.30146,-13.24463,-68.494,120.1595157,22.3761836,4.241,22,2.8
5913,49.9609,-0.7417,0.21533,-14.89258,-68.34,120.1595157,22.3761836,4.241,22,2.8
5914,49.9667,-0.77998,0.30146,-16.23535,-68.34,120.1595157,22.3761836,4.241,22,2.8
5915,49.9826,-0.90439,0.34932,-20.26367,-67.961,120.1595157,22.3761836,4.241,22,2.8
5916,49.9956,-0.78955,0.45459,-20.87402,-67.753,120.1595145,22.3761837,4.611,22,2.8
5917,50.0014,-0.76562,0.39238,-20.26367,-67.549,120.1595145,22.3761837,4.611,22,2.8
5918,50.0073,-0.60771,0.42588,-18.98193,-67.549,120.1595145,22.3761837,4.611,22,2.8
5919,50.013,-0.53115,0.3876,-17.82227,-67.368,120.1595145,22.3761837,4.611,22,2.8
5920,50.0289,0.20098,0.25361,-15.93018,-67.203,120.1595145,22.3761837,4.611,22,2.8
5921,50.0346,0.40195,0.07656,-15.07568,-67.05,120.1595145,22.3761837,4.611,22,2.8
5922,50.0404,0.19141,0,-15.13672,-66.896,120.1595145,22.3761837,4.611,22,2.8
5923,50.0461,0.00479,0.01436,-14.5874,-66.896,120.1595145,22.3761837,4.611,22,2.8
5924,50.062,-0.94268,0.02393,-14.46533,-66.61,120.1595145,22.3761837,4.611,22,2.8
5925,50.0678,-0.86611,0.04307,-16.78467,-66.61,120.1595145,22.3761837,4.611,22,2.8
5926,50.0735,-1.03838,0.02871,-20.20264,-66.412,120.1595145,22.3761837,4.611,22,2.8
5927,50.0793,-1.28242,-0.0335,-28.44238,-66.127,120.1595145,22.3761837,4.611,22,2.8
5928,50.0952,-1.02881,-0.24404,-36.62109,-65.764,120.1595145,22.3761837,4.611,22,2.8
